title,url,body,date
Pho­tos: Pales­tini­ans gath­er in Ra­mal­lah streets to wel­come freed pris­on­ers,https://www.aljazeera.com/gallery/2023/11/27/palestinians-gather-in-ramallah-streets-to-welcome-freed-prisoners,"In Pictures A third batch of 39 Palestinian prisoners was freed on Sunday, as the exchange of captives for prisoners between Hamas and Israel continued for a third day under the four-day truce deal. Under the deal, 13 Israeli captives were freed in the Palestinian territory, along with three Thais and a Russian-Israeli dual citizen. Large crowds of Palestinians took to the streets in Ramallah, in the occupied West Bank, on Sunday night as they waited for Red Cross buses carrying the prisoners. Some waved Palestinian flags, alongside the flags of the two main Palestinian political parties: Hamas and Fatah. Some youths climbed on top of a white bus mostly transporting young men but also carrying some released female prisoners. “At first we did not believe it,” Shakir Mahajna told Al Jazeera while he waited with his family for his son Omar, who recently turned 18. “The last time I visited him he was frustrated, he told me ‘Dad I want to leave’,” said Mahajna. His son was 16 when he was arrested and had had four months left in his sentence. “After what happened in October, I was even more scared,” Nour Ara’ar, whose 17-year-old brother Zeid was arrested in July, told Al Jazeera. “Everything was suspended because of the war,” she added. “The trial did not take place.” “We are happy, but we are experiencing mixed feelings. Our joy is incomplete because of what is happening in Gaza,” she added.",Published On 27 Nov 2023
‘Dev­as­tat­ing’: Vol­un­teer re­calls last hours at be­sieged In­done­sian Hos­pi­tal,https://www.aljazeera.com/news/2023/11/27/volunteer-calls-final-hours-at-indonesian-hospital-amid-israeli-siege,"Medical worker Fikri Rofiul Haq says lsraeli tanks repeatedly fired on hospital in northern Gaza. Medan, Indonesia –As Israeli tanks and troops laid siege to the Indonesian Hospital in northern Gaza last week,volunteer medical worker Fikri Rofiul Haq faced the choice of evacuating to safety or staying with his patients. Haq and fellow his Indonesian colleagues, Reza Aldilla Kurniawan and Farid Zazabil Al Ayubi, volunteers with the Jakarta-based Medical Emergency Rescue Committee (MER-C), opted to stay put until the Israeli military forced them to leave, he said. “We were evacuated via a route used by the International Red Cross with the permission of the Israeli army. There were three evacuations on Monday, Tuesday and Wednesday, and we were evacuated last as we prioritised the wounded who were at the Indonesian Hospital,” Haq told Al Jazeera. Haq said that Israeli forces deliberately destroyed the Indonesian-funded hospital’s only working generator by setting it on fire and killed 12 people with indiscriminate shelling of the first, second and third floors of the building. “Before we were evacuated, the attacks got worse and worse, hour by hour,” said Haq, who was unable to communicate for several weeks until his evacuation to Khan Younis. “I saw it with my own eyes. There were three large tanks around 50 metres [54 yards] from the Indonesian Hospital building and they fired periodically at the hospital, which was devastating. Now the Indonesian Hospital has been completely taken over by the Israeli army,” he said. Israeli forces, who initially gave medical staff and patients just hours to leave the hospital, have been accused of reducing one of Gaza’s largest medical facilities to ruins in the days leading up to the four-day truce with Hamas, which began on Friday. The Ministry of Health in Gaza said on Friday that Israeli fire in the final hours before the pause killed one woman and injured at least three other people. Al Jazeera’s Osama Bin Javaid, who gained access to the facility, reported that there was a “stench of death” outside the hospital “as charred and decomposing bodies, children among them, pile up in corners”. Sarbini Abdul Murad, the head of MER-C in Jakarta, said the attacks on the hospital were a violation of international law and that Indonesia should do more to hold Israel to account given the country’s links to the hospital, which was inaugurated in 2016 by Indonesia’s then-Vice President Jusuf Kalla after being funded with donations from Indonesian citizens and humanitarian organisations. However, Jakarta’s leverage may be limited. Indonesia does not have diplomatic ties with Israel and the hospital is not owned by Indonesia or Indonesians since it was donated to the people of Gaza. “The Indonesian Hospital was built with donations by Indonesian citizens and flies the Indonesian flag as a symbol of our friendship,” Sarbini told Al Jazeera. “The most we can do at MER-C is represent the Indonesian people and encourage the Indonesian government and the foreign ministry to take this case to the International Criminal Court (ICC).” “Everyone needs to lobby the ICC, particularly the big five [the five permanent members of the UN Security Council: China, France, Russia, the United Kingdom and the United States], and call for a permanent ceasefire,” he added. Sarbini said there are no plans to permanently evacuate the three Indonesian volunteers from Gaza as there is still important work for them to do in terms of providing humanitarian assistance to the wounded and displaced in Khan Younis. For now, Haq and his colleagues are taking stock of their situation as they figure out how they can best help the people of Gaza. He said they are being fed well after surviving for days on dwindling rations of food and water at the besieged Indonesian Hospital. “Thank God, we have enough food here now and there are people selling supplies around the European Hospital in Khan Younis,” Haq said. “We are eating French fries, fried aubergines and fried peppers. Sometimes we are able to get rice with a little meat, and sometimes we eat local food like bread and hummus.”",Published On 27 Nov 2023
"Is­rael-Hamas war up­dates: 33 Pales­tini­ans, 11 Is­raelis re­leased",https://www.aljazeera.com/news/liveblog/2023/11/27/israel-hamas-war-live-calls-to-extend-truce-grow-as-captives-released,"This live page is now closed. For the latest live coverage of the Israel-Gaza war, follow alonghere. You can read more about the release of 11 Israeli captives from Gazahere. And for more on how Palestinians in Gaza have reacted to the announcement by Qatar and Hamas of a two-day extension of the truce, read our storyhere. We are going to bring this live page to a close soon. Here’s a summary of today’s main events: The death was confirmed by the Palestinian Ministry of Health, according to Al Jazeera Arabic. The man was killed by Israeli forces after Palestinian protesters lit tyres on fire in Beitunia in an attempt to prevent Israeli forces from entering the town.  This is a modal window. Beginning of dialog window. Escape will cancel and close the window. End of dialog window. This is a modal window. This modal can be closed by pressing the Escape key or activating the close button. This is a modal window. This modal can be closed by pressing the Escape key or activating the close button.  Speaking from Ramallah in the occupied West Bank, Al Jazeera’s Nida Ibrahim said that many believed the delayed release of the Palestinian prisoners was intentional on the part of Israeli authorities to prevent celebrations. “People here believe that the delay is intentional to prevent the scenes that we’ve been seeing in the past three days. Palestinians holding the detainees on their shoulders. Giving them a hero’s welcome here in the occupied West Bank,” Ibrahim said. The long delay, cold weather and increased insecurity for Palestinians in the occupied West Bank might also result in fewer people turning out to greet the released prisoners, she said. “Many families could not make it from Jenin, from Nablus, from places across the occupied West Bank. That has become more difficult since October 7 with the increased Israeli security checkpoints as well as the intensification of settler attacks against Palestinians.” Live footage aired on Al Jazeera television shows a Red Cross bus carrying the Palestinian prisoners from Ofer Prison. Prisoners freed to the occupied West Bank were released from Ofer, while those returning to occupied East Jerusalem were released from Moscovia prison, according to Wafa news agency. 150 Palestinian women and children have now been released from Israeli prisons as part of the truce deal. The Committee to Protect Journalists says it has documented assaults on Palestinian journalists outside Ofer prison in the past days. Several reporters were attacked on Sunday while covering the release of Palestinian prisoners from Israeli jails, CPJ said. #Update:@pressfreedomhas documented the assaults on Palestinian journalists who reported in front of Ofer prison, in addition to the threats received by freelance journalist@azaizamotaz9and@AlJazeera's journalist Anas Al-Sharif.https://t.co/QNbTkj9kt1 — CPJ MENA (@CPJMENA)November 27, 2023  The Palestine Red Crescent says in post on X that Awni Khattab, head of the Khan Younis Emergency Medical Center, is still in Israeli custody after being arrested six days ago. Our colleague Awni Khattab is still arrested by the IOF for the sixth day in the#GazaStrip.#Gaza#NotATarget#IHL#Humantarianspic.twitter.com/Fv09bVEc0r — PRCS (@PalestineRCS)November 27, 2023  Palestinian media reported on the injury in Beitunia, where Palestinians have been gathering to wait for the release of their loved ones from Israel’s Ofer Prison. Confrontations also broke out between Israeli forces and the families, local media said. Eleven Israeli captives were earlier released from Gaza as part of the truce deal between Israel and Hamas. It is not clear why the Palestinian prisoners have not yet been released.  This is a modal window. Beginning of dialog window. Escape will cancel and close the window. End of dialog window. This is a modal window. This modal can be closed by pressing the Escape key or activating the close button. This is a modal window. This modal can be closed by pressing the Escape key or activating the close button.    ",Published On 27 Nov 2023
More Pales­tin­ian pris­on­ers freed as Is­rael-Hamas truce holds into third day,https://www.aljazeera.com/news/2023/11/26/more-palestinian-prisoners-freed-as-israel-hamas-truce-holds-into-third-day,"The exchange of captives between Hamas and Israel continues for a third consecutive day under a four-day truce deal. A third batch of 39 Palestinian prisoners has been freed as the exchange of captives between Hamas and Israelcontinuesfor a third day under afour-day truce deal. Large crowds of Palestinians took to the streets in Ramallah in the occupied West Bank on Sunday night as they waited for Red Cross buses carrying the prisoners. Some waved Palestinian flags alongside the flags of the two main Palestinian political parties, Hamas and Fatah. Some youth climbed on top of a white bus transporting mostly young men and some female prisoners. “At first we did not believe it,” Shakir Mahajna told Al Jazeera while he waited with his family for his son Omar, who recently turned 18. “The last time I visited him he was frustrated, he told me ‘Dad I want to leave’,” said Mahajna, whose son was 16 when he was arrested and had four months left in his sentence.  This is a modal window. Beginning of dialog window. Escape will cancel and close the window. End of dialog window. This is a modal window. This modal can be closed by pressing the Escape key or activating the close button. This is a modal window. This modal can be closed by pressing the Escape key or activating the close button.  “After what happened in October, I was even more scared,” Nour Ara’ar, whose 17-year-old brother Zeid was arrested in July, told Al Jazeera. “Everything was suspended because of the war,” she added. “The trial did not take place.” “We are happy, but we are experiencing mixed feelings. Our joy is incomplete because of what is happening in Gaza,” she added. Meanwhile, in nearby Beitunia, where some Palestinians had also gathered, three Palestinians aged 15, 18 and 33 were injured after Israeli forces fired live rounds, the Palestine Red Crescent Society (PRCS) said. Two children, aged 11 and 13, were admitted to a hospital for tear-gas inhalation, the PRCS added. Hamas frees American child, Russian man Earlier on Sunday, Hamas handed over 13 Israeli captives, including nine children and four foreign nationals – three Thais and one Israeli Russian – to the International Committee of the Red Cross (ICRC) as part of the truce deal. The Israeli Russian was released “in response to Russian President Vladimir Putin’s efforts and in recognition of Russia’s position in support of Palestine”, Hamas said in a statement. He is the first male captive to be released since the truce deal came into effect. US President Joe Biden said a four-year-old Israeli-American girl, Abigail Edan, whose parents were killed in the October 7 Hamas attack, was also among those released. “She’s free and she’s in Israel,” he said, adding that another dual American citizen – a 45-year-old woman – was also released. Biden also urged the parties to extend the truce deal to allow for more releases. The exchange of captives wasdelayedby a few hours on Saturday after Hamas accused Israel of violating the truce agreement. The standoff sparked concerns that the deal was at risk of derailing. The impasse was resolved following mediation by Qatar and Egypt. Around150 Palestinian prisonersand 50 civilian captives held in Gaza are to be released over four days under the Israel-Hamas deal. Israel’s ground and air assault on the besieged Gaza Strip has so far killed more than 15,000 Palestinians and left vast swathes of the enclave in ruins. Ahead of Sunday’s exchange, Israeli Prime Minister Benjamin Netanyahu visited Gaza, the first since the Gaza assault began last month. “We continue until the end – until victory,” he told soldiers, footage posted online by his office showed. “Nothing will stop us, and we are convinced that we have the power, the strength, the will and the determination to achieve all the war’s goals, and we will.” Al Jazeera’s Imran Khan, reporting from occupied East Jerusalem, said it was the first time an Israeli prime minister entered Gaza since Israel disengaged from the enclave in 2005. “It is a landmark visit,” he said. “We’ve heard Netanyahu talk about victory but not in this location. This location is what he wants the Israeli public to see,” he added, calling it a “photo-op”. In a statement on Sunday, Hamas said it is seeking to extend the four-day truce with Israel should serious efforts be made to increase the number of Palestinian detainees released from Israeli prisons. Speaking from Beirut, senior Hamas spokesman Osama Hamdan told Al Jazeera he expected US President Biden to push Israel to end its war on the Gaza Strip. “President Biden has the ability to make an end to the Israeli offensive against Gaza. He has the power to do that and talking about extending the ceasefire is not the solution. “The solution is to stop the Israeli attack against Gaza and to force Israel to implement international resolutions regarding the Palestinian people,” he said.",Published On 26 Nov 2023
"Three Pales­tin­ian stu­dents shot in Ver­mont, US amid Is­rael-Hamas truce",https://www.aljazeera.com/news/2023/11/26/three-palestinian-men-shot-in-vermont-us-amid-israel-hamas-truce,"While the motive behind the attack is unknown, it came amid rising anti-Palestine sentiments in the US. Three young Palestinian menhave been shotnear a university campus in Vermont in the United States, according to media reports. Reports said the incident took place on Saturday evening near the University of Vermont’s campus in the city of Burlington. The three were identified as Hisham Awartani, Kinnan Abdel Hamid and Tahseen Ahmed. They are studying at three different universities in the US. According to the American-Arab Anti-Discrimination Committee (ADC), two of the victims are in intensive care while one was due to be released on Sunday. “[We] are deeply distressed by the recent incident involving three of our graduates,” the Ramallah Friends School in the occupied West Bank, where the three studied, said in a statement on Facebook. “While we are relieved to know they are alive, we remain uncertain about their condition. We extend our thoughts and prayers to them and their families for a full recovery, especially considering the severity of the injuries – as Hisham has been shot in the back, Tahseen in the chest, and Kinnan with minor injuries.” Three young Palestinian men, Hisham Awartani, Tahseen Ali and Kenan Abdulhamid, students at Brown and other US universities, were shot last night on their way to a family dinner in Burlington, USA. Their crime? Wearing the Palestinian keffiyeh. They are critically injured. And…pic.twitter.com/OwafFkHwg4 — Husam Zomlot (@hzomlot)November 26, 2023  The motive behind the attack is unknown. When contacted by Al Jazeera, the Burlington police did not immediately respond to a request for further information. The ADC said it was contacted about the shooting earlier on Sunday, and that it has “reason to believe [it] was motivated by the three victims being Arab”. “According to the information provided, the three victims were wearing a keffiyeh and speaking Arabic. A man shouted and harassed the victims, then proceeded to shoot them,” the group said in astatement. This morning, ADC was contacted about the shooting, after reviewing the information, we have reason to believe that the shooting was motivated by the three vitims being Arab. The three victims were wearing a Kuffiyeh and speaking Arabic. A man shouted and harassed the victims,pic.twitter.com/b8yoDvK8Nv — ADC National (@adc)November 26, 2023   “Given the information collected and provided, it is clear that hate was a motivating factor in this shooting,” said ADC’s Director Abed Ayoub. “We call on law enforcement to investigate it as such. The surge in anti-Arab and anti-Palestinian sentiment we are experiencing is unprecedented, and this is another example of that hate turning violent.” The families of three students have urged law enforcement authorities to conduct a thorough investigation into the incident, “including treating this as a hate crime”. “We will not be comfortable until the shooter is brought to justice,” the families said in a joint statement. “We need to ensure that our children are protected, and this heinous crime is not repeated. No family should ever have to endure this pain and agony.” The incident came amid arise in anti-Palestinian sentimentsin the US, with both Republican and Democratic politicians backing Israel’swar in Gazadespite the mounting Palestinian death toll and growing accusations of war crimes. Israel’s ground and air assault on the besieged Gaza Strip has so far killed more than 15,000 Palestinians, and left vast swathes of the Strip in ruins.  This is a modal window. Beginning of dialog window. Escape will cancel and close the window. End of dialog window. ",Published On 26 Nov 2023
Pho­tos: Tears and joy as sec­ond batch of 39 Pales­tin­ian pris­on­ers freed,https://www.aljazeera.com/gallery/2023/11/26/tears-and-joy-as-second-batch-of-39-palestinians-freed-from-israeli-prisons,"In Pictures A second batch of 39 Palestinians held in Israeli prisons have been released as part of an agreement between the Israeli government and the group Hamas. Hundreds of people greeted the International Committee of the Red Cross bus carrying the Palestinians as it arrived in al-Bireh in the occupied West Bank. Crowds chanted “God is Great” as the bus arrived, and several young men stood on the roof of the vehicle. Many in the crowd held Hamas flags and chanted pro-Hamas slogans. Many Palestinians viewprisoners held by Israel, including those implicated in attacks, as heroes resisting occupation, and have celebrated their release. The arrival of the Palestinian prisoners, six women and 33 children, has brought tears and joy as they were received by their families in the occupied East Jerusalem and the West Bank. Their discharge came after the Hamas group released 13 Israeli captives. Egypt, the United States and Qatar brokered a four-day ceasefire between Israel and Hamas and the exchange of 50 civilian captives for Palestinian prisoners.",Published On 26 Nov 2023
Pho­tos: Wound­ed pa­tients left at al-Shi­fa Hos­pi­tal face dire con­di­tions,https://www.aljazeera.com/gallery/2023/11/26/wounded-patients-left-at-al-shifa-hospital-face-dire-conditions,"In Pictures Al-Shifa Hospital has been amajor focusof Israel’s ground offensive in northern Gaza, with the World Health Organization, the United Nations health agency, calling it “a death zone”. More than 200 medical personnel have been killed and most hospitals shut down in the weeks of indiscriminate bombing by Israel. The Israeli army ordered anevacuationof Gaza’s largest medical facility on November 18, but it was not possible to evacuate all the patients, as for some, an evacuation would have presented high health risks. Israeli forces, which raided the hospital last week, alleged that Hamas fighters used a tunnel complex beneath the facility in Gaza City to stage attacks. Hamas and hospital officials have repeatedly denied the claims. Israel has also taken into custody Muhammad Abu Salmiya, the director of al-Shifa Hospital.",Published On 26 Nov 2023
Biden seeks to lift re­stric­tions on Is­raeli ac­cess to US weapons,https://www.aljazeera.com/news/2023/11/26/biden-seeks-to-expand-israeli-access-to-us-weapons-stockpile,"If White House request granted, it would enable Israel to access US weapons with less congressional oversight. The White House aims to lift nearly all restrictions on Israel’s access to weapons from a crucial US stockpile, enabling a smoother weapons pipeline to Israel, which has paused weeks of its devastating bombing of the Gaza Strip. The White House asked the United States Senate to scrap the restrictions in its latest supplementary budget request on October 20. If granted, the request would enable Israel to access more high-powered US weapons at a reduced cost, with less congressional oversight. The request proposes changes to policies governing the War Reserve Stockpile Allies-Israel (WRSA-I), an Israel-based US weapons stockpile that has smart bombs, missiles, military vehicles, and other ammunition and equipment. The stockpile, set up in the 1980s, gives the Pentagon a strong weapons cache to tap into in the event of regional conflicts. Israel, the US’s principal ally in the Middle East, has also been able to pull some weapons from the reserve in emergency cases and buy them at a reduced cost. However, it has been able to access only certain classes of weapons deemed “obsolete or surplus”. The White House’s request would eliminate such conditions, enabling the US to transfer all “defence articles” from its stockpile to Israel. It would also waive a yearly limit on the amount Washington spends refilling the cache, and curb congressional oversight on the transfers. Josh Paul, a former director in the Department of State’s Bureau of Political-Military Affairs, toldThe Interceptthe request “would essentially create a free-flowing pipeline to provide any defense articles to Israel by the simple act of placing them in the WRSA-I stockpile, or other stockpiles intended for Israel”. Worth $3.8bn per year, the US already sends more military aid to Israel than any other country. Since Israel’s military assault on Gaza on October 7, the US has moved to up this number, with the House of Representatives approving a $14.3bn emergency military aid package to Israel. However, there are signs that theUS public’ssupport for military aid to Israel is waning amid the Gaza war, in which Israeli attacks have killed nearly 15,000 Palestinians, including 6,000 children.  This is a modal window. Beginning of dialog window. Escape will cancel and close the window. End of dialog window. This is a modal window. This modal can be closed by pressing the Escape key or activating the close button. This is a modal window. This modal can be closed by pressing the Escape key or activating the close button.  According to a November poll byReuters/Ipsos, just 33 percent of US respondents now believe Washington should back Israel in the war, as opposed to being a “neutral mediator” or backing the Palestinians. At the same time, only 31 percent of US respondents support sending Israel weapons, compared with 43 percent who oppose. Meanwhile, aid to Ukraine has been delayed due to opposition from Republican lawmakers.",Published On 26 Nov 2023
Is­raeli forces kill eight Pales­tini­ans in oc­cu­pied West Bank raids,https://www.aljazeera.com/news/2023/11/26/israeli-forces-carry-out-deadly-raids-in-the-west-bank-amid-gaza-truce,"Five Palestinians were shot dead in Jenin, while three others were killed elsewhere in the occupied West Bank on Sunday. Israeli forces have killed eight Palestinians, including a child, in the occupied West Bank, according to the Palestinian Ministry of Health, taking the total number of Palestinians killed in the West Bank to 239 since October 7. Israeli forces shot dead five Palestinians in the city of Jenin late on Saturday and early Sunday, and killed three others elsewhere in the West Bank, the ministry said on Sunday. Six other Palestinians were injured in the Israeli raid in Jenin. Palestinian news agency Wafa said Israeli forces stormed Jenin “from several directions, firing bullets and surrounding government hospitals and the headquarters of the Red Crescent Society”. The Israeli military spokesperson’s office said it was looking into the reports. The raids come despite an ongoing four-day truce between Israel and Palestinian group Hamas in the war-torn Gaza Strip, where nearly 15,000 Palestinians, including more than 6,000 children, have been killed in Israeli strikes. Israeli officials said 1,200 people were killed in the surprise Hamas attack on October 7, when the Palestinian group took about 240 people captive. On Saturday, Hamas released 13 Israeli and four Thai captives, while Israel released a first batch of 39 Palestinian prisoners in exchange. More Israeli captives and Palestinian prisoners are expected to be freed on Sunday.  This is a modal window. Beginning of dialog window. Escape will cancel and close the window. End of dialog window. This is a modal window. This modal can be closed by pressing the Escape key or activating the close button. This is a modal window. This modal can be closed by pressing the Escape key or activating the close button.  Since October 7, Israeli forces have killed at least 237 Palestinians, including 52 children, in the occupied West Bank, while arresting more than 3,000 people, as it intensified raids in the West Bank since launching its military offensive on Gaza. Last year was the “deadliest” for the Palestinians in the occupied West Bank and East Jerusalem since 2006, according to the United Nations. Israeli forces had killed 170 Palestinians in those areas in 2022. This year, Israeli forces and settlers have killed at least 371 Palestinians in the occupied West Bank and East Jerusalem. “For every Palestinian prisoner [the Israelis] release, there seems to be a continued disregard for the freedoms of Palestinians they continue to detain, a continuous disregard for Palestinian life as they continue to kill people in very violent and endless raids in the occupied West Bank,” said Al Jazeera correspondent Zein Basravi, reporting from Ramallah in the West Bank. Seven weeks of relentless Israeli attacks in Gaza killed at least 14,854 Palestinians, more than a third of them children, and displaced at least 1.5 million, according to Gaza officials.",Published On 26 Nov 2023
‘Fear and anx­i­ety’ grip south­ern Gaza amid in­tense Is­raeli bom­bard­ment,https://www.aljazeera.com/news/liveblog/2023/12/5/israel-hamas-war-live-israeli-attacks-on-southern-gaza-reach-new-depths,"The Israeli military says three more soldiers were killed during fighting on Tuesday and four others were seriously injured in various battles in northern Gaza. The dead were identified as a 23-year-old officer and two soldiers, 20 and 21 years old, in the Israeli military’s 188th Armoured Brigade’s 53rd Battalion. More than 80 Israeli soldiers have been killed in Gaza since the start of the ground invasion of the Palestinian enclave, the UN said on Tuesday, citing official Israeli sources. It was not known if the latest deaths announced by Israel were part of that total. According to a video clip posted on X by Al Jazeera Arabic, the man’s daughter and grand-daughter were killed in the latest Israeli strike in central Gaza’s city of Deir al-Balah. In the video, the elderly man was seen sobbing as he kissed the remains of his grand-daughter and placed it on the floor of a makeshift morgue. Israeli forces have been targeting several areas of Gaza overnight, but updates on casualties have been scarce, as the besieged enclave faces another communications blackout.  Translation It’s coming up to 7am on Tuesday (05:00 GMT) in the occupied Palestinian territories and Israel. Here are some of the latest key developments: Reporting from occupied East Jerusalem This is a social media row that is burning up and we can expect that it will continue to rumble on. Earlier, we had WHO [World Health Organisation] Director General Tedros Adhanom Ghebreyesus, sending out a message on X, saying that the UN agency received notification from Israel, to remove supplies from a medical warehouse in southern Gaza within 24 hours, as ground operations will put it beyond use. He then made an appeal to Israel to withdraw the order. COGAT, the Israeli agency that deals with civilian policies in the Palestinian territories, said that they did not ask the WHO to evacuate. But we can see that the WHO did take this seriously to start moving stuff out of the warehouse. Fatima Salem, a Palestinian activist who resisted Israeli attempts toevict her familyfrom their home in occupied East Jerusalem’s Sheikh Jarrah, has passed away. “Our hearts are broken by the news of Fatma Salem’s passing,” Ir Amim, an Israeli organisation that focuses on the Israel-Palestine conflict in Jerusalem wrote in a post on X. “We grieve that she left this earth before seeing the arc of justice, yet remain resolute in the shared struggle to press on and demand it,” Ir Amim wrote. Mohammed El-Kurd, a Palestinian writer from Sheik Jerreh, shared a memory of Salem in apost on X: “Israeli lawmaker Ben Gvir once set up a makeshift ‘office’ in her yard, under army protection, but she stubbornly fought him.”  Israeli forces continue to conduct “clearing operations” in the northern Gaza Strip as they attempt to encircle Hamas fighters in what they describe as strongholds in the Shujaiya neighbourhood of Gaza City and Jabalia City, located 4km (2.5 miles) to the north, according to the Institute for the Study of War (ISW). The Washington, DC-based think tank said Israel’s military has warned the Hamas commanders in Shujaiya that “Israel will use extreme force in the neighbourhood” to destroy the Palestinian armed group. Palestinian fighters with Hamas, the Palestinian Islamic Jihad, and the smaller Palestinian Resistance Committees are battling Israeli forces in Gaza using small arms, rocket-propelled grenades (RPGs), anti-armour grenades, mortars, and improvised “armour-piercing” explosive devices targeting Israeli tanks, the ISW said. “This is consistent with Hamas’ use of increasingly sophisticated tactics against Israeli forces in the Gaza Strip after the end of the humanitarian pause. The al Qassem Brigades [Hamas’s military wing] claimed four attacks on Israeli forces and vehicles east of Beit Lahiya using RPGs and anti-personnel munitions,” the think tank said.  An exclusive Al Jazeera video posted on social media shows destruction just outside the gates of Kamal Adwan Hospital in Jabalia in northern Gaza. Al Jazeera Arabic correspondent Anas al-Sharif, who is reporting from inside the hospital, said that several people have been killed and injured following Israeli strikes, which have sent waves of panic through the thousands of displaced civilians seeking shelter inside the medical facility. “There’s a large number of displaced children, women, elderly and the sick here,” al-Sharif said. “The situation here is dire. There’s a sense of fear because the bombing has not stopped.”  [Translation: Al Jazeera monitors the gathering of large numbers of displaced people inside Kamal Adwan Hospital in the northern Gaza Strip, coinciding with the escalation of the occupation’s bombing of the area.] reporting from occupied East Jerusalem A meeting with the entirety of the war cabinet including Prime Minister Benjamin Netanyahu is set to take place on Tuesday, though it was originally scheduled for Monday. This is the second meeting of its kind as Israeli families are demanding answers on how to bring their loved ones back immediately. There has been immense pressure on Netanyahu and his war cabinet, not just from the families of those being held captive inside Gaza but from Israeli society as a whole. Public opinion is totally and completely behind the “Bring them back” campaign and it is the most sensitive and important issue within Israeli society. Dozens of Israeli armoured vehicles and military bulldozers have been deployed across the occupied West Bank, as its forces carried out a series of raids and arrested several people, including in Wadi al-Nis south of Bethlehem. Israeli forces also carried out raids and arrests in the following areas:  [Translation: Israeli occupation bulldozers destroy streets in Jenin refugee camp in the occupied West Bank.] Rapper and activist Lowkey has released a new track to show solidarity with Palestinians and shed light on Israel’s war on Gaza. The London-based rapper said he hopes the song Palestine will never die – featuring Mai Khalil – will play a small part in driving home just how significant the “cataclysmic” events in Gaza are for humanity.  This is a modal window. Beginning of dialog window. Escape will cancel and close the window. End of dialog window. This is a modal window. This modal can be closed by pressing the Escape key or activating the close button. This is a modal window. This modal can be closed by pressing the Escape key or activating the close button.    ",Published On 5 Dec 2023
Pho­tos: Khan You­nis hos­pi­tal at break­ing point amid in­flux of wound­ed,https://www.aljazeera.com/gallery/2023/12/4/khan-younis-hospital-stretched-by-influx-of-patients-as-israel-bombs-gaza,"In Pictures The number of displaced people arriving at Nasser Medical Complex continues to increase, with new shelters being set up in the facility’s car park and many people sleeping on the ground in the open. The hospital located in Khan Younis, where teams from Doctors Without Borders (Medecins Sans Frontieres, or MSF) provide surgical care to patients with trauma and burn injuries, has also seen a constant influx of new patients, pushing its capacity to breaking point. “The hospital has been receiving multiple severely injured patients nearly every hour,” said Chris Hook, MSF medical coordinator in Khan Younis. “With the situation as it is in the hospital – there is no available space any more – it really is a terrible situation. Everyone is genuinely worried about what will come next.” Israel’s military said its fighter jets and helicopters struck targets in Gaza including “tunnel shafts, command centers and weapons storage facilities”. It acknowledged “extensive aerial attacks in the Khan Younis area”. “In a military campaign that has lasted weeks, with only a brief respite, the speed and scale of the bombing continue to plumb the depths of brutality,” said MSF’s Hook. “Almost two million people are left without options. The only solution is an immediate and sustained ceasefire and the unrestricted supply of aid to the entirety of the Gaza Strip.”",Published On 4 Dec 2023
